gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,delta.pct,exp.group1,exp.group2,ensembl_id,chromosome,strand,gene_biotype,membrane_protein,description
PAX8-AS1,3.59E-07,0.390643958,0.145,0.04,0.013674821,0.105,0.358309208,0.036103393,ENSG00000189223,2,+,lncRNA,no,PAX8 antisense RNA 1
CNN2,3.61E-07,-0.148828243,0.08,0.225,0.013781825,-0.145,0.145507221,0.269987939,ENSG00000064666,19,+,protein_coding,no,calponin 2
MTHFS,3.67E-07,-0.079617102,0.023,0.123,0.014015637,-0.1,0.042478861,0.101626547,ENSG00000136371,15,-,protein_coding,no,methenyltetrahydrofolate synthetase
ROBO4,3.69E-07,0.77982604,0.558,0.492,0.014072674,0.066,3.166497643,1.426722467,ENSG00000154133,11,-,protein_coding,yes,roundabout guidance receptor 4
ABI3,3.70E-07,-0.050556653,0.071,0.211,0.01409816,-0.14,0.196700838,0.239380515,ENSG00000108798,17,+,protein_coding,no,ABI family member 3
ZNF787,3.70E-07,-0.086029724,0.068,0.206,0.01411016,-0.138,0.12573375,0.194904548,ENSG00000142409,19,-,protein_coding,no,zinc finger protein 787
PDCD5,3.74E-07,-0.218207133,0.182,0.385,0.014263886,-0.203,0.40769751,0.637556279,ENSG00000105185,19,+,protein_coding,no,programmed cell death 5
HSPA6,3.75E-07,0.071654439,0.088,0.235,0.01428783,-0.147,1.774860985,1.640408335,ENSG00000173110,1,+,protein_coding,yes,heat shock protein family A (Hsp70) member 6
YRDC,3.76E-07,-0.091220966,0.034,0.144,0.014357394,-0.11,0.042924124,0.110997189,ENSG00000196449,1,-,protein_coding,no,yrdC N6-threonylcarbamoyltransferase domain containing
SASH1,3.80E-07,0.796467148,0.564,0.529,0.014481264,0.035,2.880277505,1.234098329,ENSG00000111961,6,+,protein_coding,no,SAM and SH3 domain containing 1
LAG3,3.89E-07,-0.112984861,0.006,0.086,0.014839321,-0.08,0.003950668,0.085735918,ENSG00000089692,12,+,protein_coding,yes,lymphocyte activating 3
PNMA1,3.93E-07,-0.125711444,0.051,0.174,0.014971839,-0.123,0.070352247,0.167803145,ENSG00000176903,14,-,protein_coding,no,PNMA family member 1
SESN2,3.98E-07,-0.060181544,0.034,0.147,0.015197409,-0.113,0.076165829,0.12200721,ENSG00000130766,1,+,protein_coding,no,sestrin 2
SOX4,4.00E-07,-0.359369238,0.199,0.388,0.015238584,-0.189,0.590121538,1.039911095,ENSG00000124766,6,+,protein_coding,no,SRY-box transcription factor 4
PCM1,4.02E-07,0.771027113,0.587,0.545,0.015341549,0.042,3.035484623,1.364794509,ENSG00000078674,8,+,protein_coding,no,pericentriolar material 1
SELE,4.05E-07,-0.636371723,0.14,0.299,0.015436965,-0.159,1.182281495,2.392171079,ENSG00000007908,1,-,protein_coding,yes,selectin E
PODXL,4.05E-07,0.50311847,0.724,0.706,0.015459091,0.018,6.874391321,4.556012863,ENSG00000128567,7,-,protein_coding,yes,podocalyxin like
COX7A2L,4.11E-07,-0.273485432,0.205,0.406,0.015681083,-0.201,0.455805937,0.759668276,ENSG00000115944,2,-,protein_coding,no,cytochrome c oxidase subunit 7A2 like
PALLD,4.16E-07,-0.136253924,0.014,0.104,0.015883011,-0.09,0.031289968,0.133436806,ENSG00000129116,4,+,protein_coding,yes,"palladin, cytoskeletal associated protein"
SNRPB2,4.21E-07,-0.163717301,0.197,0.398,0.016061192,-0.201,0.409099356,0.578430394,ENSG00000125870,20,+,protein_coding,no,small nuclear ribonucleoprotein polypeptide B2
MT-CO2,4.22E-07,-0.188592484,0.963,0.968,0.01610091,-0.005,37.29512427,42.64308861,ENSG00000198712,MT,+,protein_coding,no,mitochondrially encoded cytochrome c oxidase II
LTC4S,4.23E-07,-0.010343993,0.074,0.217,0.016122057,-0.143,0.256285417,0.265325239,ENSG00000213316,5,+,protein_coding,no,leukotriene C4 synthase
ALDH1A3,4.26E-07,-0.110279588,0.014,0.104,0.01624414,-0.09,0.010453288,0.090721077,ENSG00000184254,15,+,protein_coding,no,aldehyde dehydrogenase 1 family member A3
PAXBP1,4.28E-07,0.814316241,0.387,0.259,0.0163376,0.128,1.65199525,0.50813121,ENSG00000159086,21,-,protein_coding,no,PAX3 and PAX7 binding protein 1
PMPCB,4.44E-07,-0.221148268,0.094,0.243,0.016932244,-0.149,0.181997216,0.377808044,ENSG00000105819,7,+,protein_coding,no,"peptidase, mitochondrial processing subunit beta"
NCEH1,4.45E-07,-0.167061146,0.046,0.16,0.016972772,-0.114,0.053877325,0.183260799,ENSG00000144959,3,-,protein_coding,no,neutral cholesterol ester hydrolase 1
G6PD,4.47E-07,-0.117992266,0.043,0.16,0.017058397,-0.117,0.076191559,0.167908428,ENSG00000160211,X,-,protein_coding,no,glucose-6-phosphate dehydrogenase
SNHG1,4.50E-07,-0.060954599,0.108,0.267,0.017146691,-0.159,0.287324539,0.342880014,ENSG00000255717,11,-,lncRNA,no,small nucleolar RNA host gene 1
SEMA3G,4.55E-07,1.363682516,0.254,0.126,0.017349913,0.128,3.026688754,0.564727517,ENSG00000010319,3,-,protein_coding,no,semaphorin 3G
CDKN2D,4.57E-07,-0.13037531,0.051,0.174,0.017419648,-0.123,0.05885557,0.159000449,ENSG00000129355,19,-,protein_coding,no,cyclin dependent kinase inhibitor 2D
SYS1,4.67E-07,-0.140306715,0.094,0.243,0.01781665,-0.149,0.155590137,0.273621425,ENSG00000204070,20,+,protein_coding,no,SYS1 golgi trafficking protein
FAM107B,4.68E-07,-0.22982453,0.071,0.206,0.017849171,-0.135,0.17224647,0.374684421,ENSG00000065809,10,-,protein_coding,no,family with sequence similarity 107 member B
CKS1B,4.75E-07,-0.063846186,0.026,0.128,0.018130855,-0.102,0.059813074,0.107768189,ENSG00000173207,1,+,protein_coding,no,CDC28 protein kinase regulatory subunit 1B
PER2,4.85E-07,-0.021326607,0.103,0.262,0.018509267,-0.159,0.255672616,0.274372443,ENSG00000132326,2,-,protein_coding,no,period circadian regulator 2
R3HDM4,4.87E-07,-0.008506771,0.085,0.23,0.018557734,-0.145,0.222382263,0.229611264,ENSG00000198858,19,-,protein_coding,no,R3H domain containing 4
ITM2A,4.87E-07,0.797373875,0.687,0.693,0.018566363,-0.006,5.833511627,2.931972606,ENSG00000078596,X,-,protein_coding,yes,integral membrane protein 2A
PPIA,4.88E-07,-0.406985324,0.51,0.701,0.018628914,-0.191,2.523880405,3.672356275,ENSG00000196262,7,+,protein_coding,no,peptidylprolyl isomerase A
CDK5RAP3,4.89E-07,-0.08185436,0.04,0.155,0.018642999,-0.115,0.08246544,0.145657116,ENSG00000108465,17,+,protein_coding,no,CDK5 regulatory subunit associated protein 3
CYP4V2,4.96E-07,0.67605283,0.305,0.166,0.018937268,0.139,1.153416117,0.34776998,ENSG00000145476,4,+,protein_coding,no,cytochrome P450 family 4 subfamily V member 2
GYG1,5.01E-07,-0.083616538,0.1,0.254,0.019097727,-0.154,0.2262248,0.299394971,ENSG00000163754,3,+,protein_coding,no,glycogenin 1
NAA38,5.01E-07,-0.108420116,0.214,0.43,0.019103677,-0.216,0.608233502,0.73375135,ENSG00000183011,17,-,protein_coding,no,"N-alpha-acetyltransferase 38, NatC auxiliary subunit"
MYOZ3,5.03E-07,-0.108137944,0.014,0.104,0.019173852,-0.09,0.034343033,0.114852362,ENSG00000164591,5,+,protein_coding,no,myozenin 3
PPP1CC,5.11E-07,0.004863696,0.225,0.447,0.019477614,-0.222,0.691113612,0.685422032,ENSG00000186298,12,-,protein_coding,no,protein phosphatase 1 catalytic subunit gamma
HAX1,5.11E-07,-0.054147339,0.131,0.307,0.019495083,-0.176,0.309180517,0.359250518,ENSG00000143575,1,+,protein_coding,yes,HCLS1 associated protein X-1
PNO1,5.12E-07,-0.1234947,0.083,0.225,0.019544237,-0.142,0.172134387,0.276888619,ENSG00000115946,2,+,protein_coding,no,partner of NOB1 homolog
SMG9,5.19E-07,-0.072652944,0.028,0.134,0.019792254,-0.106,0.05921052,0.113917434,ENSG00000105771,19,-,protein_coding,no,SMG9 nonsense mediated mRNA decay factor
THUMPD3-AS1,5.20E-07,-0.099277907,0.179,0.369,0.019824104,-0.19,0.468718455,0.573345781,ENSG00000206573,3,-,lncRNA,no,THUMPD3 antisense RNA 1
CA4,5.28E-07,1.478141339,0.308,0.166,0.020137886,0.142,5.763005486,1.427587312,ENSG00000167434,17,+,protein_coding,yes,carbonic anhydrase 4
ATP5PF,5.29E-07,-0.249341323,0.291,0.519,0.020172905,-0.228,0.969595206,1.341187496,ENSG00000154723,21,-,protein_coding,no,ATP synthase peripheral stalk subunit F6
DSTN,5.33E-07,-0.37671156,0.59,0.783,0.020316285,-0.193,4.853724171,6.600352478,ENSG00000125868,20,+,protein_coding,no,"destrin, actin depolymerizing factor"
TENT5A,5.33E-07,-0.107760262,0.1,0.249,0.02033514,-0.149,0.315151297,0.417146631,ENSG00000112773,6,-,protein_coding,no,terminal nucleotidyltransferase 5A
GUK1,5.38E-07,-0.298772507,0.359,0.572,0.020514787,-0.213,1.288800854,1.81544789,ENSG00000143774,1,+,protein_coding,no,guanylate kinase 1
PARK7,5.44E-07,-0.326864128,0.302,0.543,0.020746466,-0.241,0.959106434,1.457275995,ENSG00000116288,1,+,protein_coding,yes,Parkinsonism associated deglycase
UBE2D3,5.48E-07,-0.425331422,0.53,0.698,0.020890089,-0.168,2.322973428,3.462357745,ENSG00000109332,4,-,protein_coding,yes,ubiquitin conjugating enzyme E2 D3
ZNRD1,5.49E-07,-0.074827838,0.063,0.193,0.020951351,-0.13,0.10366649,0.162420553,ENSG00000066379,6,+,protein_coding,no,zinc ribbon domain containing 1
PAIP1,5.66E-07,-0.143534141,0.165,0.353,0.021585116,-0.188,0.346103491,0.486916334,ENSG00000172239,5,-,protein_coding,no,poly(A) binding protein interacting protein 1
GMPPB,5.68E-07,-0.065108948,0.017,0.11,0.021661269,-0.093,0.030316013,0.07787946,ENSG00000173540,3,-,protein_coding,no,GDP-mannose pyrophosphorylase B
MED16,5.70E-07,-0.074432965,0.057,0.184,0.021726869,-0.127,0.121071053,0.180428521,ENSG00000175221,19,-,protein_coding,no,mediator complex subunit 16
SMIM4,5.75E-07,-0.185684745,0.1,0.246,0.021925683,-0.146,0.145345203,0.302666004,ENSG00000168273,3,+,protein_coding,no,small integral membrane protein 4
RHOB,5.91E-07,-0.190161659,0.379,0.636,0.022555341,-0.257,3.107698047,3.686437991,ENSG00000143878,2,+,protein_coding,yes,ras homolog family member B
UBL5,5.95E-07,-0.237596272,0.356,0.591,0.022713221,-0.235,1.382208051,1.808686668,ENSG00000198258,19,+,protein_coding,no,ubiquitin like 5
IL3RA,5.97E-07,-0.31874767,0.091,0.233,0.022788485,-0.142,0.203349613,0.500874684,ENSG00000185291,X,+,protein_coding,yes,interleukin 3 receptor subunit alpha
RANBP1,5.98E-07,-0.095691955,0.182,0.372,0.022796513,-0.19,0.430788442,0.528908771,ENSG00000099901,22,+,protein_coding,no,RAN binding protein 1
G6PC3,6.16E-07,-0.129038312,0.077,0.214,0.023514261,-0.137,0.156533158,0.264743602,ENSG00000141349,17,+,protein_coding,no,glucose-6-phosphatase catalytic subunit 3
TNS2,6.21E-07,0.73905063,0.57,0.524,0.023683503,0.046,2.757308648,1.251129422,ENSG00000111077,12,+,protein_coding,yes,tensin 2
ASRGL1,6.24E-07,-0.266798366,0.068,0.198,0.023805605,-0.13,0.105324685,0.329854662,ENSG00000162174,11,+,protein_coding,no,asparaginase and isoaspartyl peptidase 1
GNG10,6.29E-07,-0.0838326,0.026,0.126,0.023987501,-0.1,0.032611164,0.094392085,ENSG00000242616,9,+,protein_coding,yes,G protein subunit gamma 10
CD200,6.30E-07,-0.374825272,0.197,0.374,0.024031441,-0.177,0.500952365,0.946258666,ENSG00000091972,3,+,protein_coding,yes,CD200 molecule
MCUR1,6.34E-07,-0.087974484,0.097,0.246,0.024165519,-0.149,0.207640381,0.283573035,ENSG00000050393,6,-,protein_coding,no,mitochondrial calcium uniporter regulator 1
ZCCHC10,6.50E-07,-0.064971276,0.137,0.302,0.024790212,-0.165,0.313755389,0.374272365,ENSG00000155329,5,-,protein_coding,no,zinc finger CCHC-type containing 10
GBP4,6.52E-07,0.872719447,0.527,0.457,0.024862551,0.07,3.011284556,1.190628534,ENSG00000162654,1,-,protein_coding,yes,guanylate binding protein 4
POLR2K,6.65E-07,-0.106368552,0.174,0.364,0.025371775,-0.19,0.349788148,0.45306732,ENSG00000147669,8,+,protein_coding,no,RNA polymerase II subunit K
XAF1,6.66E-07,0.764418881,0.51,0.38,0.025410968,0.13,2.968185751,1.336033039,ENSG00000132530,17,+,protein_coding,no,XIAP associated factor 1
AC103591.3,6.68E-07,-0.424469601,0.017,0.107,0.025477355,-0.09,0.027092269,0.378438969,ENSG00000273338,1,-,lncRNA,no,"novel transcript, antisense to DNAJB4"
FASTKD5,6.69E-07,-0.023464476,0.017,0.11,0.025507221,-0.093,0.04840681,0.065597871,ENSG00000215251,20,-,protein_coding,no,FAST kinase domains 5
HTRA2,6.69E-07,-0.074998029,0.071,0.206,0.025532669,-0.135,0.123205108,0.183138879,ENSG00000115317,2,+,protein_coding,no,HtrA serine peptidase 2
GOLGA6L10,6.71E-07,0.3453505,0.071,0.003,0.025609689,0.068,0.271346001,6.98E-04,ENSG00000278662,15,-,protein_coding,no,golgin A6 family like 10
NDUFS2,6.76E-07,-0.146278259,0.14,0.313,0.025791335,-0.173,0.330106434,0.472043141,ENSG00000158864,1,+,protein_coding,no,NADH:ubiquinone oxidoreductase core subunit S2
CDK4,6.88E-07,-0.052359442,0.088,0.235,0.026230631,-0.147,0.157578874,0.200362322,ENSG00000135446,12,-,protein_coding,no,cyclin dependent kinase 4
RPS28,6.91E-07,-0.337898848,0.823,0.898,0.026366054,-0.075,19.17749714,24.50263076,ENSG00000233927,19,+,protein_coding,no,ribosomal protein S28
TXLNG,6.98E-07,-0.190679923,0.08,0.217,0.02661003,-0.137,0.142597024,0.304047662,ENSG00000086712,X,+,protein_coding,no,taxilin gamma
DAAM1,7.06E-07,-0.010683193,0.111,0.27,0.026935265,-0.159,0.317793199,0.327587711,ENSG00000100592,14,+,protein_coding,yes,dishevelled associated activator of morphogenesis 1
ATF1,7.21E-07,-0.07535427,0.1,0.251,0.027506246,-0.151,0.248742886,0.315700145,ENSG00000123268,12,+,protein_coding,no,activating transcription factor 1
ARPC3,7.22E-07,-0.267543055,0.328,0.567,0.027521109,-0.239,1.101309194,1.529463665,ENSG00000111229,12,-,protein_coding,no,actin related protein 2/3 complex subunit 3
OTUB1,7.22E-07,-0.104226406,0.1,0.246,0.027546895,-0.146,0.220274787,0.31169515,ENSG00000167770,11,+,protein_coding,no,"OTU deubiquitinase, ubiquitin aldehyde binding 1"
TCTEX1D1,7.24E-07,-0.172541388,0.043,0.155,0.027616245,-0.112,0.099959193,0.239700302,ENSG00000152760,1,+,protein_coding,no,Tctex1 domain containing 1
TACC2,7.30E-07,-0.06685103,0.043,0.158,0.027860969,-0.115,0.104542022,0.156928204,ENSG00000138162,10,+,protein_coding,yes,transforming acidic coiled-coil containing protein 2
SON,7.33E-07,0.496739852,0.772,0.832,0.027963574,-0.06,7.338279316,4.909392595,ENSG00000159140,21,+,protein_coding,no,SON DNA binding protein
GAR1,7.42E-07,-0.069663136,0.077,0.217,0.028291286,-0.14,0.139431389,0.195800891,ENSG00000109534,4,+,protein_coding,no,GAR1 ribonucleoprotein
NDUFB6,7.42E-07,-0.079288924,0.131,0.297,0.028307571,-0.166,0.234857216,0.304623173,ENSG00000165264,9,-,protein_coding,no,NADH:ubiquinone oxidoreductase subunit B6
PSENEN,7.43E-07,-0.008449144,0.097,0.249,0.028354961,-0.152,0.209837353,0.216943554,ENSG00000205155,19,+,protein_coding,yes,"presenilin enhancer, gamma-secretase subunit"
CRNDE,7.50E-07,-0.07601884,0.134,0.307,0.028601148,-0.173,0.410538805,0.486856274,ENSG00000245694,16,-,lncRNA,no,colorectal neoplasia differentially expressed
RGS16,7.53E-07,-0.134137403,0.037,0.144,0.028722543,-0.107,0.055709875,0.158574501,ENSG00000143333,1,-,protein_coding,yes,regulator of G protein signaling 16
SRGN,7.58E-07,-0.400085,0.67,0.842,0.028911748,-0.172,6.276786824,8.602343507,ENSG00000122862,10,+,protein_coding,no,serglycin
RAD23A,7.70E-07,-0.161312292,0.236,0.449,0.029382098,-0.213,0.618108389,0.809536918,ENSG00000179262,19,+,protein_coding,no,"RAD23 homolog A, nucleotide excision repair protein"
UTP6,7.91E-07,-0.118134985,0.105,0.254,0.030160624,-0.149,0.215019525,0.318698253,ENSG00000108651,17,-,protein_coding,no,UTP6 small subunit processome component
SNRPA1,7.96E-07,-0.039561169,0.114,0.275,0.030367869,-0.161,0.263127151,0.298243536,ENSG00000131876,15,-,protein_coding,no,small nuclear ribonucleoprotein polypeptide A'
MRPL22,8.01E-07,-0.115035578,0.142,0.313,0.030538585,-0.171,0.273685415,0.379403537,ENSG00000082515,5,+,protein_coding,no,mitochondrial ribosomal protein L22
RBP7,8.05E-07,-0.265076861,0.157,0.324,0.030697404,-0.167,0.347045384,0.618744532,ENSG00000162444,1,+,protein_coding,no,retinol binding protein 7
UBXN11,8.33E-07,-0.060012449,0.003,0.075,0.03177904,-0.072,0.003899539,0.046539927,ENSG00000158062,1,-,protein_coding,no,UBX domain protein 11
TPRN,8.34E-07,-0.068598629,0.014,0.102,0.031808689,-0.088,0.031759098,0.082003217,ENSG00000176058,9,-,protein_coding,no,taperin
CAMK1,8.42E-07,-0.046785784,0.046,0.163,0.032105941,-0.117,0.103570294,0.139945074,ENSG00000134072,3,-,protein_coding,no,calcium/calmodulin dependent protein kinase I
GSPT1,8.46E-07,-0.011321465,0.208,0.409,0.032268879,-0.201,0.63345696,0.646325846,ENSG00000103342,16,-,protein_coding,no,G1 to S phase transition 1
C17orf49,8.50E-07,-0.058107433,0.017,0.107,0.032436938,-0.09,0.029584704,0.071899732,ENSG00000258315,17,+,protein_coding,no,chromosome 17 open reading frame 49
ATG3,8.51E-07,-0.141394641,0.154,0.329,0.032475233,-0.175,0.307356146,0.441975698,ENSG00000144848,3,-,protein_coding,no,autophagy related 3
BRMS1,8.52E-07,-0.025325553,0.085,0.23,0.032486868,-0.145,0.188302058,0.209346078,ENSG00000174744,11,-,protein_coding,no,BRMS1 transcriptional repressor and anoikis regulator
POLR2E,8.61E-07,-0.060016613,0.16,0.342,0.032847407,-0.182,0.366876377,0.42493823,ENSG00000099817,19,-,protein_coding,no,RNA polymerase II subunit E
TAP1,8.64E-07,-0.13790904,0.188,0.38,0.032940208,-0.192,0.465267646,0.612247522,ENSG00000168394,6,-,protein_coding,no,"transporter 1, ATP binding cassette subfamily B member"
NDUFS7,8.67E-07,-0.067529267,0.157,0.337,0.033065169,-0.18,0.410152758,0.477727978,ENSG00000115286,19,+,protein_coding,no,NADH:ubiquinone oxidoreductase core subunit S7
ATP5PB,8.68E-07,-0.142189133,0.228,0.43,0.03309171,-0.202,0.56582329,0.728008771,ENSG00000116459,1,+,protein_coding,no,ATP synthase peripheral stalk-membrane subunit b
H3F3A,8.71E-07,-0.269550783,0.564,0.789,0.033214798,-0.225,4.218808985,5.290921594,ENSG00000163041,1,+,protein_coding,no,H3.3 histone A
SIRT1,8.73E-07,-0.303667018,0.148,0.313,0.033309515,-0.165,0.255306202,0.549396446,ENSG00000096717,10,+,protein_coding,no,sirtuin 1
CENPX,8.75E-07,-0.10925183,0.105,0.257,0.033364663,-0.152,0.168041449,0.259929754,ENSG00000169689,17,-,protein_coding,no,centromere protein X
LMF2,8.78E-07,-0.169663704,0.134,0.297,0.033507551,-0.163,0.270631242,0.429201271,ENSG00000100258,22,-,protein_coding,no,lipase maturation factor 2
PAICS,8.79E-07,-0.014828649,0.066,0.198,0.033544631,-0.132,0.204801763,0.217249101,ENSG00000128050,4,+,protein_coding,no,phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase
PLPP3,8.84E-07,-0.26633592,0.279,0.487,0.033702523,-0.208,0.923708685,1.31373921,ENSG00000162407,1,-,protein_coding,yes,phospholipid phosphatase 3
MSX1,9.02E-07,-0.135801457,0.077,0.211,0.034388295,-0.134,0.27729694,0.403369985,ENSG00000163132,4,+,protein_coding,no,msh homeobox 1
RAP1B,9.02E-07,-0.324910116,0.484,0.701,0.03439988,-0.217,2.003614008,2.762286047,ENSG00000127314,12,+,protein_coding,yes,"RAP1B, member of RAS oncogene family"
MAP2K2,9.04E-07,-0.126993169,0.145,0.321,0.034486079,-0.176,0.332245781,0.454832877,ENSG00000126934,19,-,protein_coding,no,mitogen-activated protein kinase kinase 2
CCNL1,9.07E-07,-0.333371737,0.484,0.714,0.034578443,-0.23,2.176725783,3.002530226,ENSG00000163660,3,-,protein_coding,no,cyclin L1
CDC42EP5,9.14E-07,-0.112707462,0.117,0.27,0.034862474,-0.153,0.258859294,0.361148527,ENSG00000167617,19,-,protein_coding,yes,CDC42 effector protein 5
TMEM14B,9.28E-07,-0.083061051,0.151,0.329,0.035388553,-0.178,0.306869411,0.384318621,ENSG00000137210,6,+,protein_coding,no,transmembrane protein 14B
HYI,9.38E-07,-0.101850808,0.077,0.214,0.035761242,-0.137,0.189420031,0.276425278,ENSG00000178922,1,-,protein_coding,no,hydroxypyruvate isomerase (putative)
VAMP2,9.39E-07,-0.218281167,0.308,0.543,0.035811362,-0.235,0.930552177,1.24590159,ENSG00000220205,17,-,protein_coding,yes,vesicle associated membrane protein 2
LSMEM1,9.50E-07,-0.083809909,0.023,0.118,0.036226965,-0.095,0.050652109,0.113494902,ENSG00000181016,7,+,protein_coding,no,leucine rich single-pass membrane protein 1
ITGA10,9.53E-07,-0.002418984,0.245,0.465,0.036333388,-0.22,1.044148616,1.047578939,ENSG00000143127,1,-,protein_coding,yes,integrin subunit alpha 10
DDX27,9.59E-07,-0.098284707,0.14,0.305,0.036594867,-0.165,0.336349881,0.43056246,ENSG00000124228,20,+,protein_coding,no,DEAD-box helicase 27
CTSC,9.65E-07,0.706766365,0.667,0.676,0.036796963,-0.009,5.23864278,2.822365768,ENSG00000109861,11,-,protein_coding,no,cathepsin C
WEE1,9.65E-07,-0.118886302,0.06,0.184,0.03681863,-0.124,0.114881676,0.210645858,ENSG00000166483,11,+,protein_coding,no,WEE1 G2 checkpoint kinase
RNF213,9.69E-07,0.706806361,0.615,0.548,0.036953295,0.067,3.426742124,1.71215376,ENSG00000173821,17,+,protein_coding,no,ring finger protein 213
COPZ1,9.71E-07,-0.010591766,0.131,0.299,0.037037537,-0.168,0.345572525,0.355487603,ENSG00000111481,12,+,protein_coding,no,COPI coat complex subunit zeta 1
CPE,9.75E-07,-0.191580482,0.208,0.404,0.037188471,-0.196,0.829969813,1.089851356,ENSG00000109472,4,+,protein_coding,yes,carboxypeptidase E
